FECHA,variable,value,Year,Month,Day,DayOfWeek,Hour
2005-01-02,SPI M0501,0.0,2005,1,2,6,0
2005-01-03,SPI M0501,0.0,2005,1,3,0,0
2005-01-04,SPI M0501,0.0,2005,1,4,1,0
2005-01-05,SPI M0501,0.0,2005,1,5,2,0
2005-01-06,SPI M0501,0.0,2005,1,6,3,0
2005-01-07,SPI M0501,0.0,2005,1,7,4,0
2005-01-08,SPI M0501,0.0,2005,1,8,5,0
2005-01-09,SPI M0501,0.0,2005,1,9,6,0
2005-01-10,SPI M0501,0.0,2005,1,10,0,0
2005-01-11,SPI M0501,0.0,2005,1,11,1,0
2005-01-12,SPI M0501,0.0,2005,1,12,2,0
2006-01-01,SPI M0501,0.6,2006,1,1,6,0
2006-01-02,SPI M0501,0.47,2006,1,2,0,0
2006-01-03,SPI M0501,0.75,2006,1,3,1,0
2006-01-04,SPI M0501,2.99,2006,1,4,2,0
2006-01-05,SPI M0501,0.44,2006,1,5,3,0
2006-01-06,SPI M0501,2.04,2006,1,6,4,0
2006-01-07,SPI M0501,0.3,2006,1,7,5,0
2006-01-08,SPI M0501,0.08,2006,1,8,6,0
2006-01-09,SPI M0501,-0.55,2006,1,9,0,0
2006-01-10,SPI M0501,-0.38,2006,1,10,1,0
2006-01-11,SPI M0501,-0.98,2006,1,11,2,0
2006-01-12,SPI M0501,0.09,2006,1,12,3,0
2007-01-01,SPI M0501,0.78,2007,1,1,0,0
2007-01-02,SPI M0501,-1.5,2007,1,2,1,0
2007-01-03,SPI M0501,1.09,2007,1,3,2,0
2007-01-04,SPI M0501,1.0,2007,1,4,3,0
2007-01-05,SPI M0501,1.64,2007,1,5,4,0
2007-01-06,SPI M0501,2.46,2007,1,6,5,0
2007-01-07,SPI M0501,0.56,2007,1,7,6,0
2007-01-08,SPI M0501,0.13,2007,1,8,0,0
2007-01-09,SPI M0501,-0.09,2007,1,9,1,0
2007-01-10,SPI M0501,0.89,2007,1,10,2,0
2007-01-11,SPI M0501,2.17,2007,1,11,3,0
2007-01-12,SPI M0501,-0.58,2007,1,12,4,0
2008-01-01,SPI M0501,-0.89,2008,1,1,1,0
2008-01-02,SPI M0501,0.12,2008,1,2,2,0
2008-01-03,SPI M0501,-0.53,2008,1,3,3,0
2008-01-04,SPI M0501,0.26,2008,1,4,4,0
2008-01-05,SPI M0501,1.7,2008,1,5,5,0
2008-01-06,SPI M0501,-0.2,2008,1,6,6,0
2008-01-07,SPI M0501,-0.72,2008,1,7,0,0
2008-01-08,SPI M0501,0.01,2008,1,8,1,0
2008-01-09,SPI M0501,0.26,2008,1,9,2,0
2008-01-10,SPI M0501,-0.65,2008,1,10,3,0
2008-01-11,SPI M0501,0.0,2008,1,11,4,0
2008-01-12,SPI M0501,0.0,2008,1,12,5,0
2009-01-01,SPI M0501,-0.06,2009,1,1,3,0
2009-01-02,SPI M0501,-1.0,2009,1,2,4,0
2009-01-03,SPI M0501,0.11,2009,1,3,5,0
2009-01-04,SPI M0501,-0.22,2009,1,4,6,0
2009-01-05,SPI M0501,0.37,2009,1,5,0,0
2009-01-06,SPI M0501,0.12,2009,1,6,1,0
2009-01-07,SPI M0501,0.39,2009,1,7,2,0
2009-01-08,SPI M0501,0.0,2009,1,8,3,0
2009-01-09,SPI M0501,-1.5,2009,1,9,4,0
2009-01-10,SPI M0501,0.32,2009,1,10,5,0
2009-01-11,SPI M0501,-1.05,2009,1,11,6,0
2009-01-12,SPI M0501,-0.22,2009,1,12,0,0
2010-01-01,SPI M0501,-0.84,2010,1,1,4,0
2010-01-02,SPI M0501,-0.67,2010,1,2,5,0
2010-01-03,SPI M0501,-0.4,2010,1,3,6,0
2010-01-04,SPI M0501,0.17,2010,1,4,0,0
2010-01-05,SPI M0501,2.29,2010,1,5,1,0
2010-01-06,SPI M0501,0.94,2010,1,6,2,0
2010-01-07,SPI M0501,-0.75,2010,1,7,3,0
2010-01-08,SPI M0501,-1.51,2010,1,8,4,0
2010-01-09,SPI M0501,-1.57,2010,1,9,5,0
2010-01-10,SPI M0501,0.13,2010,1,10,6,0
2010-01-11,SPI M0501,-0.51,2010,1,11,0,0
2010-01-12,SPI M0501,0.0,2010,1,12,1,0
2011-01-01,SPI M0501,0.17,2011,1,1,5,0
2011-01-02,SPI M0501,-0.44,2011,1,2,6,0
2011-01-03,SPI M0501,-0.41,2011,1,3,0,0
2011-01-04,SPI M0501,1.82,2011,1,4,1,0
2011-01-05,SPI M0501,1.16,2011,1,5,2,0
2011-01-06,SPI M0501,0.28,2011,1,6,3,0
2011-01-07,SPI M0501,2.81,2011,1,7,4,0
2011-01-08,SPI M0501,-0.38,2011,1,8,5,0
2011-01-09,SPI M0501,0.11,2011,1,9,6,0
2011-01-10,SPI M0501,-0.3,2011,1,10,0,0
2011-01-11,SPI M0501,-0.17,2011,1,11,1,0
2011-01-12,SPI M0501,0.03,2011,1,12,2,0
2012-01-01,SPI M0501,0.63,2012,1,1,6,0
2012-01-02,SPI M0501,0.65,2012,1,2,0,0
2012-01-03,SPI M0501,2.13,2012,1,3,1,0
2012-01-04,SPI M0501,1.66,2012,1,4,2,0
2012-01-05,SPI M0501,-0.1,2012,1,5,3,0
2012-01-06,SPI M0501,0.01,2012,1,6,4,0
2012-01-07,SPI M0501,0.1,2012,1,7,5,0
2012-01-08,SPI M0501,-1.1,2012,1,8,6,0
2012-01-09,SPI M0501,0.2,2012,1,9,0,0
2012-01-10,SPI M0501,-0.16,2012,1,10,1,0
2012-01-11,SPI M0501,-0.72,2012,1,11,2,0
2012-01-12,SPI M0501,-0.74,2012,1,12,3,0
2013-01-01,SPI M0501,-0.09,2013,1,1,1,0
2013-01-02,SPI M0501,0.49,2013,1,2,2,0
2013-01-03,SPI M0501,0.61,2013,1,3,3,0
2013-01-04,SPI M0501,0.07,2013,1,4,4,0
2013-01-05,SPI M0501,-0.27,2013,1,5,5,0
2013-01-06,SPI M0501,1.31,2013,1,6,6,0
2013-01-07,SPI M0501,0.01,2013,1,7,0,0
2013-01-08,SPI M0501,-0.66,2013,1,8,1,0
2013-01-09,SPI M0501,-0.65,2013,1,9,2,0
2013-01-10,SPI M0501,-0.46,2013,1,10,3,0
2013-01-11,SPI M0501,-0.16,2013,1,11,4,0
2013-01-12,SPI M0501,-0.78,2013,1,12,5,0
2014-01-01,SPI M0501,-0.48,2014,1,1,2,0
2014-01-02,SPI M0501,-0.41,2014,1,2,3,0
2014-01-03,SPI M0501,0.36,2014,1,3,4,0
2014-01-04,SPI M0501,0.58,2014,1,4,5,0
2014-01-05,SPI M0501,1.46,2014,1,5,6,0
2014-01-06,SPI M0501,0.87,2014,1,6,0,0
2014-01-07,SPI M0501,-0.29,2014,1,7,1,0
2014-01-08,SPI M0501,-0.68,2014,1,8,2,0
2014-01-09,SPI M0501,0.39,2014,1,9,3,0
2014-01-10,SPI M0501,-0.74,2014,1,10,4,0
2014-01-11,SPI M0501,-0.65,2014,1,11,5,0
2014-01-12,SPI M0501,0.1,2014,1,12,6,0
2015-01-01,SPI M0501,0.93,2015,1,1,3,0
2015-01-02,SPI M0501,2.43,2015,1,2,4,0
2015-01-03,SPI M0501,-0.33,2015,1,3,5,0
2015-01-04,SPI M0501,0.7,2015,1,4,6,0
2015-01-05,SPI M0501,-1.27,2015,1,5,0,0
2015-01-06,SPI M0501,-0.39,2015,1,6,1,0
2015-01-07,SPI M0501,0.64,2015,1,7,2,0
2015-01-08,SPI M0501,-0.84,2015,1,8,3,0
2015-01-09,SPI M0501,-0.44,2015,1,9,4,0
2015-01-10,SPI M0501,-0.34,2015,1,10,5,0
2015-01-11,SPI M0501,-0.19,2015,1,11,6,0
2015-01-12,SPI M0501,-0.45,2015,1,12,0,0
2016-01-01,SPI M0501,-0.06,2016,1,1,4,0
2016-01-02,SPI M0501,0.58,2016,1,2,5,0
2016-01-03,SPI M0501,1.13,2016,1,3,6,0
2016-01-04,SPI M0501,2.12,2016,1,4,0,0
2016-01-05,SPI M0501,1.88,2016,1,5,1,0
2016-01-06,SPI M0501,0.62,2016,1,6,2,0
2016-01-07,SPI M0501,0.03,2016,1,7,3,0
2016-01-08,SPI M0501,0.26,2016,1,8,4,0
2016-01-09,SPI M0501,-0.03,2016,1,9,5,0
2016-01-10,SPI M0501,-0.43,2016,1,10,6,0
2016-01-11,SPI M0501,-0.01,2016,1,11,0,0
2016-01-12,SPI M0501,-0.62,2016,1,12,1,0
2017-01-01,SPI M0501,0.23,2017,1,1,6,0
2017-01-02,SPI M0501,-0.21,2017,1,2,0,0
2017-01-03,SPI M0501,0.59,2017,1,3,1,0
2017-01-04,SPI M0501,0.39,2017,1,4,2,0
2017-01-05,SPI M0501,-1.13,2017,1,5,3,0
2017-01-06,SPI M0501,0.28,2017,1,6,4,0
2017-01-07,SPI M0501,-0.48,2017,1,7,5,0
2017-01-08,SPI M0501,0.0,2017,1,8,6,0
2017-01-09,SPI M0501,-0.12,2017,1,9,0,0
2017-01-10,SPI M0501,-0.05,2017,1,10,1,0
2017-01-11,SPI M0501,-0.36,2017,1,11,2,0
2017-01-12,SPI M0501,-0.05,2017,1,12,3,0
2018-01-01,SPI M0501,-0.22,2018,1,1,0,0
2018-01-02,SPI M0501,0.06,2018,1,2,1,0
2018-01-03,SPI M0501,0.03,2018,1,3,2,0
2018-01-04,SPI M0501,0.16,2018,1,4,3,0
2018-01-05,SPI M0501,0.11,2018,1,5,4,0
2018-01-06,SPI M0501,0.15,2018,1,6,5,0
2018-01-07,SPI M0501,-0.06,2018,1,7,6,0
2018-01-08,SPI M0501,-0.23,2018,1,8,0,0
2018-01-09,SPI M0501,-0.18,2018,1,9,1,0
2018-01-10,SPI M0501,-0.25,2018,1,10,2,0
2018-01-11,SPI M0501,-0.18,2018,1,11,3,0
2018-01-12,SPI M0501,-0.18,2018,1,12,4,0
1980-01-01,SPI M0431,-0.3,1980,1,1,1,0
1980-01-02,SPI M0431,-0.51,1980,1,2,2,0
1980-01-03,SPI M0431,-0.06,1980,1,3,3,0
1980-01-04,SPI M0431,0.25,1980,1,4,4,0
1980-01-05,SPI M0431,-0.28,1980,1,5,5,0
1980-01-06,SPI M0431,0.04,1980,1,6,6,0
1980-01-07,SPI M0431,0.12,1980,1,7,0,0
1980-01-08,SPI M0431,-0.42,1980,1,8,1,0
1980-01-09,SPI M0431,-0.59,1980,1,9,2,0
1980-01-10,SPI M0431,0.04,1980,1,10,3,0
1980-01-11,SPI M0431,-0.1,1980,1,11,4,0
1980-01-12,SPI M0431,-0.42,1980,1,12,5,0
1981-01-01,SPI M0431,-0.76,1981,1,1,3,0
1981-01-02,SPI M0431,0.07,1981,1,2,4,0
1981-01-03,SPI M0431,0.31,1981,1,3,5,0
1981-01-04,SPI M0431,0.21,1981,1,4,6,0
1981-01-05,SPI M0431,0.03,1981,1,5,0,0
1981-01-06,SPI M0431,0.02,1981,1,6,1,0
1981-01-07,SPI M0431,-0.07,1981,1,7,2,0
1981-01-08,SPI M0431,-0.4,1981,1,8,3,0
1981-01-09,SPI M0431,-0.46,1981,1,9,4,0
1981-01-10,SPI M0431,-0.57,1981,1,10,5,0
1981-01-11,SPI M0431,-0.93,1981,1,11,6,0
1981-01-12,SPI M0431,-0.06,1981,1,12,0,0
1982-01-01,SPI M0431,0.26,1982,1,1,4,0
1982-01-02,SPI M0431,-0.71,1982,1,2,5,0
1982-01-03,SPI M0431,-0.63,1982,1,3,6,0
1982-01-04,SPI M0431,-0.62,1982,1,4,0,0
1982-01-05,SPI M0431,0.18,1982,1,5,1,0
1982-01-06,SPI M0431,-0.13,1982,1,6,2,0
1982-01-07,SPI M0431,0.15,1982,1,7,3,0
1982-01-08,SPI M0431,-0.23,1982,1,8,4,0
1982-01-09,SPI M0431,-0.07,1982,1,9,5,0
1982-01-10,SPI M0431,-0.12,1982,1,10,6,0
1982-01-11,SPI M0431,-0.39,1982,1,11,0,0
1982-01-12,SPI M0431,-0.04,1982,1,12,1,0
1983-01-01,SPI M0431,0.01,1983,1,1,5,0
1983-01-02,SPI M0431,1.35,1983,1,2,6,0
1983-01-03,SPI M0431,0.39,1983,1,3,0,0
1983-01-04,SPI M0431,0.5,1983,1,4,1,0
1983-01-05,SPI M0431,0.07,1983,1,5,2,0
1983-01-06,SPI M0431,-1.1,1983,1,6,3,0
1983-01-07,SPI M0431,0.54,1983,1,7,4,0
1983-01-08,SPI M0431,-0.09,1983,1,8,5,0
1983-01-09,SPI M0431,-0.14,1983,1,9,6,0
1983-01-10,SPI M0431,0.76,1983,1,10,0,0
1983-01-11,SPI M0431,-1.47,1983,1,11,1,0
1983-01-12,SPI M0431,0.64,1983,1,12,2,0
1984-01-01,SPI M0431,0.32,1984,1,1,6,0
1984-01-02,SPI M0431,1.86,1984,1,2,0,0
1984-01-03,SPI M0431,0.55,1984,1,3,1,0
1984-01-04,SPI M0431,2.41,1984,1,4,2,0
1984-01-05,SPI M0431,2.41,1984,1,5,3,0
1984-01-06,SPI M0431,3.62,1984,1,6,4,0
1984-01-07,SPI M0431,2.64,1984,1,7,5,0
1984-01-08,SPI M0431,0.35,1984,1,8,6,0
1984-01-09,SPI M0431,0.92,1984,1,9,0,0
1984-01-10,SPI M0431,-0.28,1984,1,10,1,0
1984-01-11,SPI M0431,-0.53,1984,1,11,2,0
1984-01-12,SPI M0431,-0.22,1984,1,12,3,0
1985-01-01,SPI M0431,-0.94,1985,1,1,1,0
1985-01-02,SPI M0431,-0.02,1985,1,2,2,0
1985-01-03,SPI M0431,-0.93,1985,1,3,3,0
1985-01-04,SPI M0431,0.75,1985,1,4,4,0
1985-01-05,SPI M0431,1.55,1985,1,5,5,0
1985-01-06,SPI M0431,3.38,1985,1,6,6,0
1985-01-07,SPI M0431,3.84,1985,1,7,0,0
1985-01-08,SPI M0431,3.38,1985,1,8,1,0
1985-01-09,SPI M0431,-0.06,1985,1,9,2,0
1985-01-10,SPI M0431,-1.09,1985,1,10,3,0
1985-01-11,SPI M0431,-1.25,1985,1,11,4,0
1985-01-12,SPI M0431,-1.3,1985,1,12,5,0
1986-01-01,SPI M0431,0.0,1986,1,1,2,0
1986-01-02,SPI M0431,0.46,1986,1,2,3,0
1986-01-03,SPI M0431,-0.06,1986,1,3,4,0
1986-01-04,SPI M0431,2.09,1986,1,4,5,0
1986-01-05,SPI M0431,1.98,1986,1,5,6,0
1986-01-06,SPI M0431,1.54,1986,1,6,0,0
1986-01-07,SPI M0431,2.6,1986,1,7,1,0
1986-01-08,SPI M0431,1.12,1986,1,8,2,0
1986-01-09,SPI M0431,1.58,1986,1,9,3,0
1986-01-10,SPI M0431,2.33,1986,1,10,4,0
1986-01-11,SPI M0431,1.39,1986,1,11,5,0
1986-01-12,SPI M0431,-0.39,1986,1,12,6,0
1987-01-01,SPI M0431,-0.02,1987,1,1,3,0
1987-01-02,SPI M0431,1.71,1987,1,2,4,0
1987-01-03,SPI M0431,0.9,1987,1,3,5,0
1987-01-04,SPI M0431,3.07,1987,1,4,6,0
1987-01-05,SPI M0431,1.48,1987,1,5,0,0
1987-01-06,SPI M0431,0.96,1987,1,6,1,0
1987-01-07,SPI M0431,1.21,1987,1,7,2,0
1987-01-08,SPI M0431,0.18,1987,1,8,3,0
1987-01-09,SPI M0431,0.42,1987,1,9,4,0
1987-01-10,SPI M0431,-0.51,1987,1,10,5,0
1987-01-11,SPI M0431,0.02,1987,1,11,6,0
1987-01-12,SPI M0431,-0.24,1987,1,12,0,0
1988-01-01,SPI M0431,-0.99,1988,1,1,4,0
1988-01-02,SPI M0431,0.28,1988,1,2,5,0
1988-01-03,SPI M0431,-0.39,1988,1,3,6,0
1988-01-04,SPI M0431,0.86,1988,1,4,0,0
1988-01-05,SPI M0431,0.32,1988,1,5,1,0
1988-01-06,SPI M0431,-0.58,1988,1,6,2,0
1988-01-07,SPI M0431,-1.39,1988,1,7,3,0
1988-01-08,SPI M0431,0.05,1988,1,8,4,0
1988-01-09,SPI M0431,0.22,1988,1,9,5,0
1988-01-10,SPI M0431,-1.58,1988,1,10,6,0
1988-01-11,SPI M0431,-0.26,1988,1,11,0,0
1988-01-12,SPI M0431,-0.55,1988,1,12,1,0
1989-01-01,SPI M0431,-0.77,1989,1,1,6,0
1989-01-02,SPI M0431,-0.8,1989,1,2,0,0
1989-01-03,SPI M0431,0.03,1989,1,3,1,0
1989-01-04,SPI M0431,-0.72,1989,1,4,2,0
1989-01-05,SPI M0431,-0.13,1989,1,5,3,0
1989-01-06,SPI M0431,0.78,1989,1,6,4,0
1989-01-07,SPI M0431,0.51,1989,1,7,5,0
1989-01-08,SPI M0431,-1.15,1989,1,8,6,0
1989-01-09,SPI M0431,-1.07,1989,1,9,0,0
1989-01-10,SPI M0431,-0.26,1989,1,10,1,0
1989-01-11,SPI M0431,-1.31,1989,1,11,2,0
1989-01-12,SPI M0431,-1.75,1989,1,12,3,0
1990-01-01,SPI M0431,-0.35,1990,1,1,0,0
1990-01-02,SPI M0431,-0.96,1990,1,2,1,0
1990-01-03,SPI M0431,0.34,1990,1,3,2,0
1990-01-04,SPI M0431,0.41,1990,1,4,3,0
1990-01-05,SPI M0431,-0.56,1990,1,5,4,0
1990-01-06,SPI M0431,1.34,1990,1,6,5,0
1990-01-07,SPI M0431,-0.52,1990,1,7,6,0
1990-01-08,SPI M0431,0.41,1990,1,8,0,0
1990-01-09,SPI M0431,-0.66,1990,1,9,1,0
1990-01-10,SPI M0431,0.0,1990,1,10,2,0
1990-01-11,SPI M0431,-0.42,1990,1,11,3,0
1990-01-12,SPI M0431,-0.77,1990,1,12,4,0
1991-01-01,SPI M0431,-0.87,1991,1,1,1,0
1991-01-02,SPI M0431,-0.24,1991,1,2,2,0
1991-01-03,SPI M0431,-0.82,1991,1,3,3,0
1991-01-04,SPI M0431,0.07,1991,1,4,4,0
1991-01-05,SPI M0431,0.85,1991,1,5,5,0
1991-01-06,SPI M0431,0.77,1991,1,6,6,0
1991-01-07,SPI M0431,0.36,1991,1,7,0,0
1991-01-08,SPI M0431,0.39,1991,1,8,1,0
1991-01-09,SPI M0431,-0.96,1991,1,9,2,0
1991-01-10,SPI M0431,-0.84,1991,1,10,3,0
1991-01-11,SPI M0431,-0.56,1991,1,11,4,0
1991-01-12,SPI M0431,-1.43,1991,1,12,5,0
1992-01-01,SPI M0431,-1.65,1992,1,1,2,0
1992-01-02,SPI M0431,-1.06,1992,1,2,3,0
1992-01-03,SPI M0431,-0.12,1992,1,3,4,0
1992-01-04,SPI M0431,-0.2,1992,1,4,5,0
1992-01-05,SPI M0431,-0.45,1992,1,5,6,0
1992-01-06,SPI M0431,1.12,1992,1,6,0,0
1992-01-07,SPI M0431,1.11,1992,1,7,1,0
1992-01-08,SPI M0431,-0.91,1992,1,8,2,0
1992-01-09,SPI M0431,-0.52,1992,1,9,3,0
1992-01-10,SPI M0431,-1.37,1992,1,10,4,0
1992-01-11,SPI M0431,-0.92,1992,1,11,5,0
1992-01-12,SPI M0431,-0.54,1992,1,12,6,0
1993-01-01,SPI M0431,-1.27,1993,1,1,4,0
1993-01-02,SPI M0431,0.06,1993,1,2,5,0
1993-01-03,SPI M0431,1.32,1993,1,3,6,0
1993-01-04,SPI M0431,0.31,1993,1,4,0,0
1993-01-05,SPI M0431,-0.45,1993,1,5,1,0
1993-01-06,SPI M0431,0.27,1993,1,6,2,0
1993-01-07,SPI M0431,1.55,1993,1,7,3,0
1993-01-08,SPI M0431,-0.41,1993,1,8,4,0
1993-01-09,SPI M0431,-1.03,1993,1,9,5,0
1993-01-10,SPI M0431,-0.4,1993,1,10,6,0
1993-01-11,SPI M0431,-0.74,1993,1,11,0,0
1993-01-12,SPI M0431,-0.32,1993,1,12,1,0
1994-01-01,SPI M0431,-1.23,1994,1,1,5,0
1994-01-02,SPI M0431,-0.18,1994,1,2,6,0
1994-01-03,SPI M0431,0.39,1994,1,3,0,0
1994-01-04,SPI M0431,0.82,1994,1,4,1,0
1994-01-05,SPI M0431,1.99,1994,1,5,2,0
1994-01-06,SPI M0431,1.14,1994,1,6,3,0
1994-01-07,SPI M0431,2.26,1994,1,7,4,0
1994-01-08,SPI M0431,0.01,1994,1,8,5,0
1994-01-09,SPI M0431,-0.55,1994,1,9,6,0
1994-01-10,SPI M0431,0.39,1994,1,10,0,0
1994-01-11,SPI M0431,-0.92,1994,1,11,1,0
1994-01-12,SPI M0431,0.0,1994,1,12,2,0
1995-01-01,SPI M0431,-1.41,1995,1,1,6,0
1995-01-02,SPI M0431,-1.32,1995,1,2,0,0
1995-01-03,SPI M0431,-1.3,1995,1,3,1,0
1995-01-04,SPI M0431,0.44,1995,1,4,2,0
1995-01-05,SPI M0431,0.63,1995,1,5,3,0
1995-01-06,SPI M0431,0.17,1995,1,6,4,0
1995-01-07,SPI M0431,0.46,1995,1,7,5,0
1995-01-08,SPI M0431,-1.27,1995,1,8,6,0
1995-01-09,SPI M0431,-0.87,1995,1,9,0,0
1995-01-10,SPI M0431,-1.34,1995,1,10,1,0
1995-01-11,SPI M0431,-0.43,1995,1,11,2,0
1995-01-12,SPI M0431,-0.05,1995,1,12,3,0
1996-01-01,SPI M0431,-0.24,1996,1,1,0,0
1996-01-02,SPI M0431,1.18,1996,1,2,1,0
1996-01-03,SPI M0431,-0.37,1996,1,3,2,0
1996-01-04,SPI M0431,0.16,1996,1,4,3,0
1996-01-05,SPI M0431,-0.51,1996,1,5,4,0
1996-01-06,SPI M0431,-1.21,1996,1,6,5,0
1996-01-07,SPI M0431,1.53,1996,1,7,6,0
1996-01-08,SPI M0431,0.01,1996,1,8,0,0
1996-01-09,SPI M0431,-0.27,1996,1,9,1,0
1996-01-10,SPI M0431,-0.13,1996,1,10,2,0
1996-01-11,SPI M0431,-1.23,1996,1,11,3,0
1996-01-12,SPI M0431,-0.93,1996,1,12,4,0
1997-01-01,SPI M0431,-0.77,1997,1,1,2,0
1997-01-02,SPI M0431,-0.07,1997,1,2,3,0
1997-01-03,SPI M0431,0.7,1997,1,3,4,0
1997-01-04,SPI M0431,-0.02,1997,1,4,5,0
1997-01-05,SPI M0431,0.41,1997,1,5,6,0
1997-01-06,SPI M0431,-0.97,1997,1,6,0,0
1997-01-07,SPI M0431,0.86,1997,1,7,1,0
1997-01-08,SPI M0431,0.93,1997,1,8,2,0
1997-01-09,SPI M0431,-0.79,1997,1,9,3,0
1997-01-10,SPI M0431,-0.98,1997,1,10,4,0
1997-01-11,SPI M0431,-0.91,1997,1,11,5,0
1997-01-12,SPI M0431,0.0,1997,1,12,6,0
1998-01-01,SPI M0431,-0.39,1998,1,1,3,0
1998-01-02,SPI M0431,-0.75,1998,1,2,4,0
1998-01-03,SPI M0431,-0.35,1998,1,3,5,0
1998-01-04,SPI M0431,0.94,1998,1,4,6,0
1998-01-05,SPI M0431,-0.34,1998,1,5,0,0
1998-01-06,SPI M0431,1.49,1998,1,6,1,0
1998-01-07,SPI M0431,1.32,1998,1,7,2,0
1998-01-08,SPI M0431,-0.89,1998,1,8,3,0
1998-01-09,SPI M0431,-1.51,1998,1,9,4,0
1998-01-10,SPI M0431,0.52,1998,1,10,5,0
1998-01-11,SPI M0431,-1.12,1998,1,11,6,0
1998-01-12,SPI M0431,-0.99,1998,1,12,0,0
1999-01-01,SPI M0431,-0.76,1999,1,1,4,0
1999-01-02,SPI M0431,0.15,1999,1,2,5,0
1999-01-03,SPI M0431,1.58,1999,1,3,6,0
1999-01-04,SPI M0431,1.38,1999,1,4,0,0
1999-01-05,SPI M0431,-0.05,1999,1,5,1,0
1999-01-06,SPI M0431,0.0,1999,1,6,2,0
1999-01-07,SPI M0431,0.42,1999,1,7,3,0
1999-01-08,SPI M0431,0.2,1999,1,8,4,0
1999-01-09,SPI M0431,-1.56,1999,1,9,5,0
1999-01-10,SPI M0431,-0.65,1999,1,10,6,0
1999-01-11,SPI M0431,-0.89,1999,1,11,0,0
1999-01-12,SPI M0431,-0.26,1999,1,12,1,0
2000-01-01,SPI M0431,-1.26,2000,1,1,5,0
2000-01-02,SPI M0431,-0.97,2000,1,2,6,0
2000-01-03,SPI M0431,-0.62,2000,1,3,0,0
2000-01-04,SPI M0431,0.12,2000,1,4,1,0
2000-01-05,SPI M0431,1.23,2000,1,5,2,0
2000-01-06,SPI M0431,0.28,2000,1,6,3,0
2000-01-07,SPI M0431,-0.62,2000,1,7,4,0
2000-01-08,SPI M0431,0.13,2000,1,8,5,0
2000-01-09,SPI M0431,0.14,2000,1,9,6,0
2000-01-10,SPI M0431,-1.04,2000,1,10,0,0
2000-01-11,SPI M0431,-1.21,2000,1,11,1,0
2000-01-12,SPI M0431,-0.84,2000,1,12,2,0
2001-01-01,SPI M0431,-1.44,2001,1,1,0,0
2001-01-02,SPI M0431,-0.44,2001,1,2,1,0
2001-01-03,SPI M0431,-0.57,2001,1,3,2,0
2001-01-04,SPI M0431,1.32,2001,1,4,3,0
2001-01-05,SPI M0431,-0.41,2001,1,5,4,0
2001-01-06,SPI M0431,2.25,2001,1,6,5,0
2001-01-07,SPI M0431,-0.19,2001,1,7,6,0
2001-01-08,SPI M0431,-0.29,2001,1,8,0,0
2001-01-09,SPI M0431,-0.59,2001,1,9,1,0
2001-01-10,SPI M0431,-1.52,2001,1,10,2,0
2001-01-11,SPI M0431,-1.18,2001,1,11,3,0
2001-01-12,SPI M0431,-1.16,2001,1,12,4,0
2002-01-01,SPI M0431,-0.81,2002,1,1,1,0
2002-01-02,SPI M0431,0.32,2002,1,2,2,0
2002-01-03,SPI M0431,-0.17,2002,1,3,3,0
2002-01-04,SPI M0431,-0.22,2002,1,4,4,0
2002-01-05,SPI M0431,0.79,2002,1,5,5,0
2002-01-06,SPI M0431,0.63,2002,1,6,6,0
2002-01-07,SPI M0431,0.65,2002,1,7,0,0
2002-01-08,SPI M0431,-0.07,2002,1,8,1,0
2002-01-09,SPI M0431,-1.18,2002,1,9,2,0
2002-01-10,SPI M0431,0.57,2002,1,10,3,0
2002-01-11,SPI M0431,0.7,2002,1,11,4,0
2002-01-12,SPI M0431,-0.68,2002,1,12,5,0
2003-01-01,SPI M0431,-0.85,2003,1,1,2,0
2003-01-02,SPI M0431,-1.16,2003,1,2,3,0
2003-01-03,SPI M0431,-0.84,2003,1,3,4,0
2003-01-04,SPI M0431,-0.92,2003,1,4,5,0
2003-01-05,SPI M0431,1.54,2003,1,5,6,0
2003-01-06,SPI M0431,0.14,2003,1,6,0,0
2003-01-07,SPI M0431,0.22,2003,1,7,1,0
2003-01-08,SPI M0431,-1.05,2003,1,8,2,0
2003-01-09,SPI M0431,-0.57,2003,1,9,3,0
2003-01-10,SPI M0431,-1.02,2003,1,10,4,0
2003-01-11,SPI M0431,0.13,2003,1,11,5,0
2003-01-12,SPI M0431,-0.19,2003,1,12,6,0
2004-01-01,SPI M0431,-1.05,2004,1,1,3,0
2004-01-02,SPI M0431,-0.95,2004,1,2,4,0
2004-01-03,SPI M0431,1.11,2004,1,3,5,0
2004-01-04,SPI M0431,0.68,2004,1,4,6,0
2004-01-05,SPI M0431,-0.11,2004,1,5,0,0
2004-01-06,SPI M0431,2.37,2004,1,6,1,0
2004-01-07,SPI M0431,-0.02,2004,1,7,2,0
2004-01-08,SPI M0431,-0.16,2004,1,8,3,0
2004-01-09,SPI M0431,-0.53,2004,1,9,4,0
2004-01-10,SPI M0431,-0.08,2004,1,10,5,0
2004-01-11,SPI M0431,0.59,2004,1,11,6,0
2004-01-12,SPI M0431,0.0,2004,1,12,0,0
2005-01-01,SPI M0431,-1.15,2005,1,1,5,0
2005-01-02,SPI M0431,-0.55,2005,1,2,6,0
2005-01-03,SPI M0431,0.75,2005,1,3,0,0
2005-01-04,SPI M0431,1.94,2005,1,4,1,0
2005-01-05,SPI M0431,-0.36,2005,1,5,2,0
2005-01-06,SPI M0431,0.85,2005,1,6,3,0
